iter	op	class	chunk_bytes	comp	pattern	msgs	payload_bytes	chunks_touched	chunk_fetched_bytes	summary_bytes	raw_fetched	raw_reads	file_size	wall	rss_kb
4	read	small	16777216	lz4	streaming	402653	40265300	5	46853455	2097	55052310	70	239228305	0.070357	38644
5	read	small	16777216	lz4	streaming	402653	40265300	5	46853455	2097	55052310	70	239228305	0.072172	38712
1	write	small	33554432	lz4	-	2684355	268435500	0	0	0	0	0	239194081	11.655782	73836
2	write	small	33554432	lz4	-	2684355	268435500	0	0	0	0	0	239194081	11.738328	73928
3	write	small	33554432	lz4	-	2684355	268435500	0	0	0	0	0	239194081	11.722604	73816
1	read	small	33554432	lz4	full	2684355	268435500	11	196242365	1237	237226682	74	239194081	0.325572	73244
2	read	small	33554432	lz4	full	2684355	268435500	11	196242365	1237	237226682	74	239194081	0.307157	73436
3	read	small	33554432	lz4	full	2684355	268435500	11	196242365	1237	237226682	74	239194081	0.302871	73232
4	read	small	33554432	lz4	full	2684355	268435500	11	196242365	1237	237226682	74	239194081	0.299260	73332
5	read	small	33554432	lz4	full	2684355	268435500	11	196242365	1237	237226682	74	239194081	0.296329	73296
1	read	small	33554432	lz4	point	1	100	1	18748088	1237	18749335	34	239194081	0.033775	55352
2	read	small	33554432	lz4	point	1	100	1	18748088	1237	18749335	34	239194081	0.033946	55320
3	read	small	33554432	lz4	point	1	100	1	18748088	1237	18749335	34	239194081	0.034032	55220
4	read	small	33554432	lz4	point	1	100	1	18748088	1237	18749335	34	239194081	0.033352	55300
5	read	small	33554432	lz4	point	1	100	1	18748088	1237	18749335	34	239194081	0.034861	55356
1	read	small	33554432	lz4	range	26843	2684300	1	18748088	1237	18749335	34	239194081	0.033367	55160
2	read	small	33554432	lz4	range	26843	2684300	1	18748088	1237	18749335	34	239194081	0.033942	55304
3	read	small	33554432	lz4	range	26843	2684300	1	18748088	1237	18749335	34	239194081	0.033078	55216
4	read	small	33554432	lz4	range	26843	2684300	1	18748088	1237	18749335	34	239194081	0.033250	55164
5	read	small	33554432	lz4	range	26843	2684300	1	18748088	1237	18749335	34	239194081	0.033012	55304
1	read	small	33554432	lz4	streaming	402653	40265300	3	56156573	1237	64354434	42	239194081	0.088313	73384
2	read	small	33554432	lz4	streaming	402653	40265300	3	56156573	1237	64354434	42	239194081	0.088420	73348
3	read	small	33554432	lz4	streaming	402653	40265300	3	56156573	1237	64354434	42	239194081	0.088792	73312
4	read	small	33554432	lz4	streaming	402653	40265300	3	56156573	1237	64354434	42	239194081	0.089486	73260
5	read	small	33554432	lz4	streaming	402653	40265300	3	56156573	1237	64354434	42	239194081	0.089484	73220
1	write	jpeg	262144	lz4	-	1790	268500000	0	0	0	0	0	268847750	4.928062	5400
2	write	jpeg	262144	lz4	-	1790	268500000	0	0	0	0	0	268847750	5.226327	5412
3	write	jpeg	262144	lz4	-	1790	268500000	0	0	0	0	0	268847750	5.063467	5300
1	read	jpeg	262144	lz4	full	1790	268500000	1790	268555601	148887	268847615	10748	268847750	0.033427	5736
2	read	jpeg	262144	lz4	full	1790	268500000	1790	268555601	148887	268847615	10748	268847750	0.038188	5944
3	read	jpeg	262144	lz4	full	1790	268500000	1790	268555601	148887	268847615	10748	268847750	0.032587	5660
4	read	jpeg	262144	lz4	full	1790	268500000	1790	268555601	148887	268847615	10748	268847750	0.031522	5816
5	read	jpeg	262144	lz4	full	1790	268500000	1790	268555601	148887	268847615	10748	268847750	0.031601	5816
1	read	jpeg	262144	lz4	point	1	150000	1	150031	148887	298925	3592	268847750	0.000089	5864
2	read	jpeg	262144	lz4	point	1	150000	1	150031	148887	298925	3592	268847750	0.000084	5860
3	read	jpeg	262144	lz4	point	1	150000	1	150031	148887	298925	3592	268847750	0.000080	5816
4	read	jpeg	262144	lz4	point	1	150000	1	150031	148887	298925	3592	268847750	0.000081	5608
5	read	jpeg	262144	lz4	point	1	150000	1	150031	148887	298925	3592	268847750	0.000080	5732
1	read	jpeg	262144	lz4	range	18	2700000	18	2700558	148887	2850812	3660	268847750	0.000366	5740
2	read	jpeg	262144	lz4	range	18	2700000	18	2700558	148887	2850812	3660	268847750	0.000342	5780
3	read	jpeg	262144	lz4	range	18	2700000	18	2700558	148887	2850812	3660	268847750	0.000215	5740
4	read	jpeg	262144	lz4	range	18	2700000	18	2700558	148887	2850812	3660	268847750	0.000213	5812
5	read	jpeg	262144	lz4	range	18	2700000	18	2700558	148887	2850812	3660	268847750	0.000223	5820
1	read	jpeg	262144	lz4	streaming	268	40200000	268	40208308	148887	40378562	4660	268847750	0.004460	5824
2	read	jpeg	262144	lz4	streaming	268	40200000	268	40208308	148887	40378562	4660	268847750	0.004438	5740
3	read	jpeg	262144	lz4	streaming	268	40200000	268	40208308	148887	40378562	4660	268847750	0.004254	5768
4	read	jpeg	262144	lz4	streaming	268	40200000	268	40208308	148887	40378562	4660	268847750	0.004365	5764
5	read	jpeg	262144	lz4	streaming	268	40200000	268	40208308	148887	40378562	4660	268847750	0.003333	5808
1	write	jpeg	786432	lz4	-	1790	268500000	0	0	0	0	0	268637246	5.423469	5944
2	write	jpeg	786432	lz4	-	1790	268500000	0	0	0	0	0	268637246	5.608467	6056
3	write	jpeg	786432	lz4	-	1790	268500000	0	0	0	0	0	268637246	5.658124	5896
1	read	jpeg	786432	lz4	full	1790	268500000	358	268555601	30031	268637047	2156	268637246	0.033522	4752
2	read	jpeg	786432	lz4	full	1790	268500000	358	268555601	30031	268637047	2156	268637246	0.038077	4820
3	read	jpeg	786432	lz4	full	1790	268500000	358	268555601	30031	268637047	2156	268637246	0.031369	4712
4	read	jpeg	786432	lz4	full	1790	268500000	358	268555601	30031	268637047	2156	268637246	0.030639	4876
5	read	jpeg	786432	lz4	full	1790	268500000	358	268555601	30031	268637047	2156	268637246	0.030006	4920
1	read	jpeg	786432	lz4	point	1	150000	1	750155	30031	780193	728	268637246	0.000303	4996
2	read	jpeg	786432	lz4	point	1	150000	1	750155	30031	780193	728	268637246	0.000274	4880
3	read	jpeg	786432	lz4	point	1	150000	1	750155	30031	780193	728	268637246	0.000259	4900
4	read	jpeg	786432	lz4	point	1	150000	1	750155	30031	780193	728	268637246	0.000233	4916
5	read	jpeg	786432	lz4	point	1	150000	1	750155	30031	780193	728	268637246	0.000229	4888
1	read	jpeg	786432	lz4	range	18	2700000	4	3000620	30031	3031090	740	268637246	0.000435	4844
2	read	jpeg	786432	lz4	range	18	2700000	4	3000620	30031	3031090	740	268637246	0.000419	4896
3	read	jpeg	786432	lz4	range	18	2700000	4	3000620	30031	3031090	740	268637246	0.000344	4848
4	read	jpeg	786432	lz4	range	18	2700000	4	3000620	30031	3031090	740	268637246	0.000358	4880
5	read	jpeg	786432	lz4	range	18	2700000	4	3000620	30031	3031090	740	268637246	0.000341	4884
1	read	jpeg	786432	lz4	streaming	268	40200000	54	40508370	30031	40546040	940	268637246	0.004398	4884
2	read	jpeg	786432	lz4	streaming	268	40200000	54	40508370	30031	40546040	940	268637246	0.004370	4748
3	read	jpeg	786432	lz4	streaming	268	40200000	54	40508370	30031	40546040	940	268637246	0.004258	4820
4	read	jpeg	786432	lz4	streaming	268	40200000	54	40508370	30031	40546040	940	268637246	0.002084	4984
5	read	jpeg	786432	lz4	streaming	268	40200000	54	40508370	30031	40546040	940	268637246	0.002266	4860
1	write	jpeg	1048576	lz4	-	1790	268500000	0	0	0	0	0	268628573	5.454891	6252
2	write	jpeg	1048576	lz4	-	1790	268500000	0	0	0	0	0	268628573	5.645306	6080
3	write	jpeg	1048576	lz4	-	1790	268500000	0	0	0	0	0	268628573	5.709061	6220
1	read	jpeg	1048576	lz4	full	1790	268500000	299	268555601	25134	268628422	1802	268628573	0.033583	5300
2	read	jpeg	1048576	lz4	full	1790	268500000	299	268555601	25134	268628422	1802	268628573	0.037173	5196
3	read	jpeg	1048576	lz4	full	1790	268500000	299	268555601	25134	268628422	1802	268628573	0.032425	5140
4	read	jpeg	1048576	lz4	full	1790	268500000	299	268555601	25134	268628422	1802	268628573	0.030631	5168
5	read	jpeg	1048576	lz4	full	1790	268500000	299	268555601	25134	268628422	1802	268628573	0.030497	5104
1	read	jpeg	1048576	lz4	point	1	150000	1	900186	25134	925327	610	268628573	0.000325	5196
2	read	jpeg	1048576	lz4	point	1	150000	1	900186	25134	925327	610	268628573	0.000307	5144
3	read	jpeg	1048576	lz4	point	1	150000	1	900186	25134	925327	610	268628573	0.000298	5308
4	read	jpeg	1048576	lz4	point	1	150000	1	900186	25134	925327	610	268628573	0.000282	5184
5	read	jpeg	1048576	lz4	point	1	150000	1	900186	25134	925327	610	268628573	0.000276	5008
1	read	jpeg	1048576	lz4	range	18	2700000	4	3600744	25134	3626365	622	268628573	0.000547	5144
2	read	jpeg	1048576	lz4	range	18	2700000	4	3600744	25134	3626365	622	268628573	0.000512	5248
3	read	jpeg	1048576	lz4	range	18	2700000	4	3600744	25134	3626365	622	268628573	0.000526	5136
4	read	jpeg	1048576	lz4	range	18	2700000	4	3600744	25134	3626365	622	268628573	0.000540	5260
5	read	jpeg	1048576	lz4	range	18	2700000	4	3600744	25134	3626365	622	268628573	0.000503	5080
1	read	jpeg	1048576	lz4	streaming	268	40200000	46	41408556	25134	41440897	790	268628573	0.004184	5008
2	read	jpeg	1048576	lz4	streaming	268	40200000	46	41408556	25134	41440897	790	268628573	0.004214	5188
3	read	jpeg	1048576	lz4	streaming	268	40200000	46	41408556	25134	41440897	790	268628573	0.004105	5144
4	read	jpeg	1048576	lz4	streaming	268	40200000	46	41408556	25134	41440897	790	268628573	0.003671	5124
5	read	jpeg	1048576	lz4	streaming	268	40200000	46	41408556	25134	41440897	790	268628573	0.002411	5184
1	write	jpeg	4194304	lz4	-	1790	268500000	0	0	0	0	0	268594469	5.532912	12340
2	write	jpeg	4194304	lz4	-	1790	268500000	0	0	0	0	0	268594469	5.705131	12500
3	write	jpeg	4194304	lz4	-	1790	268500000	0	0	0	0	0	268594469	5.889206	12532
1	read	jpeg	4194304	lz4	full	1790	268500000	67	268555601	5878	268594222	410	268594469	0.033994	7812
2	read	jpeg	4194304	lz4	full	1790	268500000	67	268555601	5878	268594222	410	268594469	0.039634	7820
3	read	jpeg	4194304	lz4	full	1790	268500000	67	268555601	5878	268594222	410	268594469	0.032997	7896
4	read	jpeg	4194304	lz4	full	1790	268500000	67	268555601	5878	268594222	410	268594469	0.031296	7728
5	read	jpeg	4194304	lz4	full	1790	268500000	67	268555601	5878	268594222	410	268594469	0.031700	7792
1	read	jpeg	4194304	lz4	point	1	150000	1	4050837	5878	4056722	146	268594469	0.002103	7776
2	read	jpeg	4194304	lz4	point	1	150000	1	4050837	5878	4056722	146	268594469	0.001338	7944
3	read	jpeg	4194304	lz4	point	1	150000	1	4050837	5878	4056722	146	268594469	0.001459	7892
4	read	jpeg	4194304	lz4	point	1	150000	1	4050837	5878	4056722	146	268594469	0.001340	7752
5	read	jpeg	4194304	lz4	point	1	150000	1	4050837	5878	4056722	146	268594469	0.001429	7648
1	read	jpeg	4194304	lz4	range	18	2700000	2	8101674	5878	8108055	150	268594469	0.001739	7900
2	read	jpeg	4194304	lz4	range	18	2700000	2	8101674	5878	8108055	150	268594469	0.001718	7652
3	read	jpeg	4194304	lz4	range	18	2700000	2	8101674	5878	8108055	150	268594469	0.001716	7784
4	read	jpeg	4194304	lz4	range	18	2700000	2	8101674	5878	8108055	150	268594469	0.001547	7776
5	read	jpeg	4194304	lz4	range	18	2700000	2	8101674	5878	8108055	150	268594469	0.001586	7812
1	read	jpeg	4194304	lz4	streaming	268	40200000	11	44559207	5878	44570052	186	268594469	0.005403	7716
2	read	jpeg	4194304	lz4	streaming	268	40200000	11	44559207	5878	44570052	186	268594469	0.004416	7832
3	read	jpeg	4194304	lz4	streaming	268	40200000	11	44559207	5878	44570052	186	268594469	0.004456	7920
4	read	jpeg	4194304	lz4	streaming	268	40200000	11	44559207	5878	44570052	186	268594469	0.004285	7800
5	read	jpeg	4194304	lz4	streaming	268	40200000	11	44559207	5878	44570052	186	268594469	0.003901	7816
1	write	jpeg	8388608	lz4	-	1790	268500000	0	0	0	0	0	268589471	5.548008	20700
2	write	jpeg	8388608	lz4	-	1790	268500000	0	0	0	0	0	268589471	5.807892	20568
3	write	jpeg	8388608	lz4	-	1790	268500000	0	0	0	0	0	268589471	5.844000	20520
1	read	jpeg	8388608	lz4	full	1790	268500000	33	268555601	3056	268588872	206	268589471	0.045197	12124
2	read	jpeg	8388608	lz4	full	1790	268500000	33	268555601	3056	268588872	206	268589471	0.047430	12008
3	read	jpeg	8388608	lz4	full	1790	268500000	33	268555601	3056	268588872	206	268589471	0.037042	12064
4	read	jpeg	8388608	lz4	full	1790	268500000	33	268555601	3056	268588872	206	268589471	0.035597	12020
5	read	jpeg	8388608	lz4	full	1790	268500000	33	268555601	3056	268588872	206	268589471	0.034602	12028
1	read	jpeg	8388608	lz4	point	1	150000	1	8251705	3056	8254768	78	268589471	0.004342	12120
2	read	jpeg	8388608	lz4	point	1	150000	1	8251705	3056	8254768	78	268589471	0.002870	12116
3	read	jpeg	8388608	lz4	point	1	150000	1	8251705	3056	8254768	78	268589471	0.002626	12012
4	read	jpeg	8388608	lz4	point	1	150000	1	8251705	3056	8254768	78	268589471	0.002507	12020
5	read	jpeg	8388608	lz4	point	1	150000	1	8251705	3056	8254768	78	268589471	0.002524	11944
1	read	jpeg	8388608	lz4	range	18	2700000	1	8251705	3056	8254768	78	268589471	0.002519	12036
2	read	jpeg	8388608	lz4	range	18	2700000	1	8251705	3056	8254768	78	268589471	0.002905	12016
3	read	jpeg	8388608	lz4	range	18	2700000	1	8251705	3056	8254768	78	268589471	0.002519	12064
4	read	jpeg	8388608	lz4	range	18	2700000	1	8251705	3056	8254768	78	268589471	0.002640	11876
5	read	jpeg	8388608	lz4	range	18	2700000	1	8251705	3056	8254768	78	268589471	0.002478	11984
1	read	jpeg	8388608	lz4	streaming	268	40200000	6	49510230	3056	49518013	98	268589471	0.007704	12016
2	read	jpeg	8388608	lz4	streaming	268	40200000	6	49510230	3056	49518013	98	268589471	0.007445	12052
3	read	jpeg	8388608	lz4	streaming	268	40200000	6	49510230	3056	49518013	98	268589471	0.006825	12172
4	read	jpeg	8388608	lz4	streaming	268	40200000	6	49510230	3056	49518013	98	268589471	0.006533	12112
5	read	jpeg	8388608	lz4	streaming	268	40200000	6	49510230	3056	49518013	98	268589471	0.006687	12120
1	write	jpeg	16777216	lz4	-	1790	268500000	0	0	0	0	0	268587119	5.591875	36876
2	write	jpeg	16777216	lz4	-	1790	268500000	0	0	0	0	0	268587119	5.876603	36904
3	write	jpeg	16777216	lz4	-	1790	268500000	0	0	0	0	0	268587119	5.739192	36820
1	read	jpeg	16777216	lz4	full	1790	268500000	17	268555601	1728	268586776	110	268587119	0.039521	20060
2	read	jpeg	16777216	lz4	full	1790	268500000	17	268555601	1728	268586776	110	268587119	0.042676	20196
3	read	jpeg	16777216	lz4	full	1790	268500000	17	268555601	1728	268586776	110	268587119	0.036966	20236
4	read	jpeg	16777216	lz4	full	1790	268500000	17	268555601	1728	268586776	110	268587119	0.034823	20356
5	read	jpeg	16777216	lz4	full	1790	268500000	17	268555601	1728	268586776	110	268587119	0.035284	20304
1	read	jpeg	16777216	lz4	point	1	150000	1	16653441	1728	16655176	46	268587119	0.007386	20212
2	read	jpeg	16777216	lz4	point	1	150000	1	16653441	1728	16655176	46	268587119	0.006078	20212
3	read	jpeg	16777216	lz4	point	1	150000	1	16653441	1728	16655176	46	268587119	0.005718	20188
4	read	jpeg	16777216	lz4	point	1	150000	1	16653441	1728	16655176	46	268587119	0.005711	20132
5	read	jpeg	16777216	lz4	point	1	150000	1	16653441	1728	16655176	46	268587119	0.005510	20200
1	read	jpeg	16777216	lz4	range	18	2700000	2	33306882	1728	33310457	50	268587119	0.007197	20152
2	read	jpeg	16777216	lz4	range	18	2700000	2	33306882	1728	33310457	50	268587119	0.006743	20208
3	read	jpeg	16777216	lz4	range	18	2700000	2	33306882	1728	33310457	50	268587119	0.006943	20232
4	read	jpeg	16777216	lz4	range	18	2700000	2	33306882	1728	33310457	50	268587119	0.008392	20128
5	read	jpeg	16777216	lz4	range	18	2700000	2	33306882	1728	33310457	50	268587119	0.006667	20208
1	read	jpeg	16777216	lz4	streaming	268	40200000	4	66613764	1728	66621019	58	268587119	0.010323	20216
2	read	jpeg	16777216	lz4	streaming	268	40200000	4	66613764	1728	66621019	58	268587119	0.010323	20128
3	read	jpeg	16777216	lz4	streaming	268	40200000	4	66613764	1728	66621019	58	268587119	0.010048	20160
4	read	jpeg	16777216	lz4	streaming	268	40200000	4	66613764	1728	66621019	58	268587119	0.010022	20304
5	read	jpeg	16777216	lz4	streaming	268	40200000	4	66613764	1728	66621019	58	268587119	0.009419	20300
1	write	jpeg	33554432	lz4	-	1790	268500000	0	0	0	0	0	268585943	5.594645	69640
2	write	jpeg	33554432	lz4	-	1790	268500000	0	0	0	0	0	268585943	5.729757	69688
3	write	jpeg	33554432	lz4	-	1790	268500000	0	0	0	0	0	268585943	5.736895	69612
1	read	jpeg	33554432	lz4	full	1790	268500000	9	268555601	1064	268585728	62	268585943	0.044028	36568
2	read	jpeg	33554432	lz4	full	1790	268500000	9	268555601	1064	268585728	62	268585943	0.047657	36568
3	read	jpeg	33554432	lz4	full	1790	268500000	9	268555601	1064	268585728	62	268585943	0.041257	36568
4	read	jpeg	33554432	lz4	full	1790	268500000	9	268555601	1064	268585728	62	268585943	0.038157	36568
5	read	jpeg	33554432	lz4	full	1790	268500000	9	268555601	1064	268585728	62	268585943	0.037810	36668
1	read	jpeg	33554432	lz4	point	1	150000	1	33456913	1064	33457984	30	268585943	0.011964	36548
2	read	jpeg	33554432	lz4	point	1	150000	1	33456913	1064	33457984	30	268585943	0.010534	36604
3	read	jpeg	33554432	lz4	point	1	150000	1	33456913	1064	33457984	30	268585943	0.010738	36560
4	read	jpeg	33554432	lz4	point	1	150000	1	33456913	1064	33457984	30	268585943	0.010610	36568
5	read	jpeg	33554432	lz4	point	1	150000	1	33456913	1064	33457984	30	268585943	0.010712	36552
1	read	jpeg	33554432	lz4	range	18	2700000	2	66913826	1064	66918529	34	268585943	0.014465	36676
2	read	jpeg	33554432	lz4	range	18	2700000	2	66913826	1064	66918529	34	268585943	0.014027	36496
3	read	jpeg	33554432	lz4	range	18	2700000	2	66913826	1064	66918529	34	268585943	0.014254	36576
4	read	jpeg	33554432	lz4	range	18	2700000	2	66913826	1064	66918529	34	268585943	0.013884	36612
5	read	jpeg	33554432	lz4	range	18	2700000	2	66913826	1064	66918529	34	268585943	0.013594	36532
1	read	jpeg	33554432	lz4	streaming	268	40200000	2	66913826	1064	66918529	34	268585943	0.013474	36516
2	read	jpeg	33554432	lz4	streaming	268	40200000	2	66913826	1064	66918529	34	268585943	0.013577	36564
3	read	jpeg	33554432	lz4	streaming	268	40200000	2	66913826	1064	66918529	34	268585943	0.013639	36560
4	read	jpeg	33554432	lz4	streaming	268	40200000	2	66913826	1064	66918529	34	268585943	0.013606	36672
5	read	jpeg	33554432	lz4	streaming	268	40200000	2	66913826	1064	66918529	34	268585943	0.012926	36496
1	write	pointcloud	262144	lz4	-	179	268500000	0	0	0	0	0	143817652	9.812784	8760
2	write	pointcloud	262144	lz4	-	179	268500000	0	0	0	0	0	143817652	9.969590	8824
3	write	pointcloud	262144	lz4	-	179	268500000	0	0	0	0	0	143817652	10.826023	8668
1	read	pointcloud	262144	lz4	full	179	268500000	180	143786916	15768	143817517	1086	143817652	0.112248	7456
2	read	pointcloud	262144	lz4	full	179	268500000	180	143786916	15768	143817517	1086	143817652	0.119082	7284
3	read	pointcloud	262144	lz4	full	179	268500000	180	143786916	15768	143817517	1086	143817652	0.112366	7284
4	read	pointcloud	262144	lz4	full	179	268500000	180	143786916	15768	143817517	1086	143817652	0.110394	7328
5	read	pointcloud	262144	lz4	full	179	268500000	180	143786916	15768	143817517	1086	143817652	0.109583	7232
1	read	pointcloud	262144	lz4	point	1	1500000	1	803297	15768	1622763	376	143817652	0.002594	7348
2	read	pointcloud	262144	lz4	point	1	1500000	1	803297	15768	1622763	376	143817652	0.002116	7376
3	read	pointcloud	262144	lz4	point	1	1500000	1	803297	15768	1622763	376	143817652	0.002029	7296
4	read	pointcloud	262144	lz4	point	1	1500000	1	803297	15768	1622763	376	143817652	0.002080	7228
5	read	pointcloud	262144	lz4	point	1	1500000	1	803297	15768	1622763	376	143817652	0.002170	7324
1	read	pointcloud	262144	lz4	range	1	1500000	1	803297	15768	819075	372	143817652	0.001229	6492
2	read	pointcloud	262144	lz4	range	1	1500000	1	803297	15768	819075	372	143817652	0.001242	6652
3	read	pointcloud	262144	lz4	range	1	1500000	1	803297	15768	819075	372	143817652	0.001222	6492
4	read	pointcloud	262144	lz4	range	1	1500000	1	803297	15768	819075	372	143817652	0.001252	6548
5	read	pointcloud	262144	lz4	range	1	1500000	1	803297	15768	819075	372	143817652	0.001205	6492
1	read	pointcloud	262144	lz4	streaming	27	40500000	27	21692821	15768	21710757	476	143817652	0.017544	7292
2	read	pointcloud	262144	lz4	streaming	27	40500000	27	21692821	15768	21710757	476	143817652	0.016910	7240
3	read	pointcloud	262144	lz4	streaming	27	40500000	27	21692821	15768	21710757	476	143817652	0.017383	7448
4	read	pointcloud	262144	lz4	streaming	27	40500000	27	21692821	15768	21710757	476	143817652	0.017021	7284
5	read	pointcloud	262144	lz4	streaming	27	40500000	27	21692821	15768	21710757	476	143817652	0.016791	7428
1	write	pointcloud	786432	lz4	-	179	268500000	0	0	0	0	0	143817652	9.870519	8836
2	write	pointcloud	786432	lz4	-	179	268500000	0	0	0	0	0	143817652	9.995163	8836
3	write	pointcloud	786432	lz4	-	179	268500000	0	0	0	0	0	143817652	10.063389	8692
1	read	pointcloud	786432	lz4	full	179	268500000	180	143786916	15768	143817517	1086	143817652	0.112334	7292
2	read	pointcloud	786432	lz4	full	179	268500000	180	143786916	15768	143817517	1086	143817652	0.116468	7336
3	read	pointcloud	786432	lz4	full	179	268500000	180	143786916	15768	143817517	1086	143817652	0.111761	7444
4	read	pointcloud	786432	lz4	full	179	268500000	180	143786916	15768	143817517	1086	143817652	0.113596	7400
5	read	pointcloud	786432	lz4	full	179	268500000	180	143786916	15768	143817517	1086	143817652	0.109729	7448
1	read	pointcloud	786432	lz4	point	1	1500000	1	803297	15768	1622763	376	143817652	0.002167	7324
2	read	pointcloud	786432	lz4	point	1	1500000	1	803297	15768	1622763	376	143817652	0.002115	7388
3	read	pointcloud	786432	lz4	point	1	1500000	1	803297	15768	1622763	376	143817652	0.002071	7228
4	read	pointcloud	786432	lz4	point	1	1500000	1	803297	15768	1622763	376	143817652	0.002113	7228
5	read	pointcloud	786432	lz4	point	1	1500000	1	803297	15768	1622763	376	143817652	0.002090	7296
1	read	pointcloud	786432	lz4	range	1	1500000	1	803297	15768	819075	372	143817652	0.001239	6564
2	read	pointcloud	786432	lz4	range	1	1500000	1	803297	15768	819075	372	143817652	0.001244	6548
3	read	pointcloud	786432	lz4	range	1	1500000	1	803297	15768	819075	372	143817652	0.001199	6548
4	read	pointcloud	786432	lz4	range	1	1500000	1	803297	15768	819075	372	143817652	0.001219	6496
5	read	pointcloud	786432	lz4	range	1	1500000	1	803297	15768	819075	372	143817652	0.001210	6500
1	read	pointcloud	786432	lz4	streaming	27	40500000	27	21692821	15768	21710757	476	143817652	0.017423	7228
2	read	pointcloud	786432	lz4	streaming	27	40500000	27	21692821	15768	21710757	476	143817652	0.017575	7324
3	read	pointcloud	786432	lz4	streaming	27	40500000	27	21692821	15768	21710757	476	143817652	0.017363	7308
4	read	pointcloud	786432	lz4	streaming	27	40500000	27	21692821	15768	21710757	476	143817652	0.016789	7344
5	read	pointcloud	786432	lz4	streaming	27	40500000	27	21692821	15768	21710757	476	143817652	0.016634	7224
1	write	pointcloud	1048576	lz4	-	179	268500000	0	0	0	0	0	143817652	9.848846	8784
2	write	pointcloud	1048576	lz4	-	179	268500000	0	0	0	0	0	143817652	9.998100	8660
3	write	pointcloud	1048576	lz4	-	179	268500000	0	0	0	0	0	143817652	9.983682	8552
1	read	pointcloud	1048576	lz4	full	179	268500000	180	143786916	15768	143817517	1086	143817652	0.112418	7288
2	read	pointcloud	1048576	lz4	full	179	268500000	180	143786916	15768	143817517	1086	143817652	0.115349	7392
3	read	pointcloud	1048576	lz4	full	179	268500000	180	143786916	15768	143817517	1086	143817652	0.111911	7244
4	read	pointcloud	1048576	lz4	full	179	268500000	180	143786916	15768	143817517	1086	143817652	0.111129	7304
5	read	pointcloud	1048576	lz4	full	179	268500000	180	143786916	15768	143817517	1086	143817652	0.112022	7224
1	read	pointcloud	1048576	lz4	point	1	1500000	1	803297	15768	1622763	376	143817652	0.002141	7288
2	read	pointcloud	1048576	lz4	point	1	1500000	1	803297	15768	1622763	376	143817652	0.002097	7068
3	read	pointcloud	1048576	lz4	point	1	1500000	1	803297	15768	1622763	376	143817652	0.002060	7392
4	read	pointcloud	1048576	lz4	point	1	1500000	1	803297	15768	1622763	376	143817652	0.002073	7336
5	read	pointcloud	1048576	lz4	point	1	1500000	1	803297	15768	1622763	376	143817652	0.002080	7388
1	read	pointcloud	1048576	lz4	range	1	1500000	1	803297	15768	819075	372	143817652	0.001231	6704
2	read	pointcloud	1048576	lz4	range	1	1500000	1	803297	15768	819075	372	143817652	0.001222	6604
3	read	pointcloud	1048576	lz4	range	1	1500000	1	803297	15768	819075	372	143817652	0.001241	6600
4	read	pointcloud	1048576	lz4	range	1	1500000	1	803297	15768	819075	372	143817652	0.001220	6380
5	read	pointcloud	1048576	lz4	range	1	1500000	1	803297	15768	819075	372	143817652	0.001202	6492
1	read	pointcloud	1048576	lz4	streaming	27	40500000	27	21692821	15768	21710757	476	143817652	0.016965	7284
2	read	pointcloud	1048576	lz4	streaming	27	40500000	27	21692821	15768	21710757	476	143817652	0.016935	7228
3	read	pointcloud	1048576	lz4	streaming	27	40500000	27	21692821	15768	21710757	476	143817652	0.016305	7240
4	read	pointcloud	1048576	lz4	streaming	27	40500000	27	21692821	15768	21710757	476	143817652	0.016921	7328
5	read	pointcloud	1048576	lz4	streaming	27	40500000	27	21692821	15768	21710757	476	143817652	0.016729	7392
1	write	pointcloud	4194304	lz4	-	179	268500000	0	0	0	0	0	143635448	9.905598	11896
2	write	pointcloud	4194304	lz4	-	179	268500000	0	0	0	0	0	143635448	10.107770	11896
3	write	pointcloud	4194304	lz4	-	179	268500000	0	0	0	0	0	143635448	10.069719	11956
1	read	pointcloud	4194304	lz4	full	179	268500000	90	143618451	8041	143635313	548	143635448	0.111832	10348
2	read	pointcloud	4194304	lz4	full	179	268500000	90	143618451	8041	143635313	548	143635448	0.117820	10204
3	read	pointcloud	4194304	lz4	full	179	268500000	90	143618451	8041	143635313	548	143635448	0.110614	10032
4	read	pointcloud	4194304	lz4	full	179	268500000	90	143618451	8041	143635313	548	143635448	0.109372	10172
5	read	pointcloud	4194304	lz4	full	179	268500000	90	143618451	8041	143635313	548	143635448	0.109469	10296
1	read	pointcloud	4194304	lz4	point	1	1500000	1	1605393	8041	3218612	196	143635448	0.003788	8672
2	read	pointcloud	4194304	lz4	point	1	1500000	1	1605393	8041	3218612	196	143635448	0.003704	8448
3	read	pointcloud	4194304	lz4	point	1	1500000	1	1605393	8041	3218612	196	143635448	0.003784	8720
4	read	pointcloud	4194304	lz4	point	1	1500000	1	1605393	8041	3218612	196	143635448	0.003686	8716
5	read	pointcloud	4194304	lz4	point	1	1500000	1	1605393	8041	3218612	196	143635448	0.003709	8640
1	read	pointcloud	4194304	lz4	range	1	1500000	1	1605393	8041	1613444	192	143635448	0.002494	8584
2	read	pointcloud	4194304	lz4	range	1	1500000	1	1605393	8041	1613444	192	143635448	0.002441	8644
