run,messages,batch_size,plugin_config,avg_byte_throughput,close_time
4,10KiB,1KiB,mcap_default,2874397462.4169617,0.000927127
4,10KiB,1KiB,mcap_compressed_nocrc,2540847128.1548862,0.001731625
4,10KiB,1KiB,mcap_uncompressed_crc,118168178.50635637,0.000951674
4,10KiB,1KiB,mcap_nochunking,1205026862.682927,0.00030423
4,10KiB,1KiB,sqlite_default,203181068.3625612,0.000164466
4,10KiB,1KiB,sqlite_resilient,137738713.0904502,0.005444734
4,10KiB,10MiB,mcap_default,1136410444.105553,0.000937244
4,10KiB,10MiB,mcap_compressed_nocrc,419880018.5710363,0.001762947
4,10KiB,10MiB,mcap_uncompressed_crc,112073507.179927,0.000980273
4,10KiB,10MiB,mcap_nochunking,1191269102.8586051,0.000264792
4,10KiB,10MiB,sqlite_default,641788782.7641037,0.0001687
4,10KiB,10MiB,sqlite_resilient,98343569.74995513,0.00242758
4,100B,1KiB,mcap_default,40861666.29233809,0.001477102
4,100B,1KiB,mcap_compressed_nocrc,41215952.73811012,0.003159883
4,100B,1KiB,mcap_uncompressed_crc,28097061.717159837,0.001466509
4,100B,1KiB,mcap_nochunking,180490659.12319857,0.000296454
4,100B,1KiB,sqlite_default,18253701.12801874,0.000165133
4,100B,1KiB,sqlite_resilient,18933174.020387936,0.012573164
4,100B,10MiB,mcap_default,38781905.406332724,0.001444872
4,100B,10MiB,mcap_compressed_nocrc,33648415.970515974,0.003177523
4,100B,10MiB,mcap_uncompressed_crc,26920102.586394858,0.001435458
4,100B,10MiB,mcap_nochunking,176837352.3232489,0.000259548
4,100B,10MiB,sqlite_default,43208292.692432985,0.000147364
4,100B,10MiB,sqlite_resilient,31231443.234654047,0.005779235
4,mixed,1KiB,mcap_default,220497843.4024898,0.000823042
4,mixed,1KiB,mcap_compressed_nocrc,209778712.8028498,0.001384283
4,mixed,1KiB,mcap_uncompressed_crc,43350606.68272428,0.000809042
4,mixed,1KiB,mcap_nochunking,315487905.0812128,0.000301397
4,mixed,1KiB,sqlite_default,53957007.59604389,0.000140973
4,mixed,1KiB,sqlite_resilient,45549690.9252404,0.027460016
4,mixed,10MiB,mcap_default,317212873.0853398,0.000829645
4,mixed,10MiB,mcap_compressed_nocrc,201737147.13077796,0.001433011
4,mixed,10MiB,mcap_uncompressed_crc,85773337.0943959,0.000814805
4,mixed,10MiB,mcap_nochunking,903779082.6469469,0.000265913
4,mixed,10MiB,sqlite_default,309483364.412339,0.00014484
4,mixed,10MiB,sqlite_resilient,103961528.05410726,0.020444047
